order_id,order_date,customer_id,payment_method,status,shipping_fee
ORD-024016,2025-12-12,CUST-07495,GCash,Completed,70
ORD-005104,2024-07-12,CUST-10723,COD,Completed,108
ORD-024193,2025-12-15,CUST-03798,Credit Card,Completed,93
ORD-007778,2024-10-07,CUST-07232,Credit Card,Completed,107
ORD-011393,2025-01-15,CUST-05864,COD,Completed,144
ORD-019809,2025-09-09,CUST-09924,GCash,Completed,71
ORD-005085,2024-07-11,CUST-05578,Credit Card,Completed,87
ORD-005051,2024-07-10,CUST-03465,Maya,Completed,140
ORD-023111,2025-11-26,CUST-05362,Credit Card,Completed,149
ORD-004727,2024-06-28,CUST-06504,GCash,Completed,73
ORD-012428,2025-02-15,CUST-11535,Credit Card,Completed,62
ORD-018972,2025-08-20,CUST-05266,ShopeePay,Completed,79
ORD-003629,2024-05-18,CUST-03072,GCash,Completed,176
ORD-003885,2024-05-27,CUST-04662,Credit Card,Completed,122
ORD-008032,2024-10-14,CUST-10966,COD,Cancelled,98
ORD-003536,2024-05-13,CUST-08367,GCash,Completed,113
ORD-000001,2024-01-01,CUST-00380,COD,Completed,119
ORD-002625,2024-04-12,CUST-02486,COD,Completed,112
ORD-019651,2025-09-06,CUST-07510,COD,Cancelled,133
ORD-016421,2025-06-13,CUST-08814,ShopeePay,Completed,65
ORD-010169,2024-12-13,CUST-00587,Maya,Completed,133
ORD-015265,2025-05-10,CUST-09058,Credit Card,Completed,153
ORD-011188,2025-01-09,CUST-02183,Credit Card,Completed,120
ORD-009690,2024-12-04,CUST-10290,COD,Cancelled,70
ORD-016185,2025-06-05,CUST-00417,COD,Completed,60
ORD-005042,2024-07-09,CUST-10794,ShopeePay,Completed,89
ORD-023192,2025-11-29,CUST-02596,ShopeePay,Completed,99
ORD-022454,2025-11-11,CUST-03405,COD,Completed,114
ORD-020385,2025-09-22,CUST-11700,Credit Card,Completed,74
ORD-008903,2024-11-11,CUST-09996,ShopeePay,Completed,76
ORD-024480,2025-12-21,CUST-05326,Maya,Completed,74
ORD-004661,2024-06-25,CUST-00788,Credit Card,Completed,140
ORD-017899,2025-07-23,CUST-01054,COD,Completed,63
ORD-016432,2025-06-13,CUST-07320,ShopeePay,Completed,102
ORD-015631,2025-05-20,CUST-02837,COD,Returned,79
ORD-007284,2024-09-21,CUST-07575,GCash,Completed,96
ORD-020529,2025-09-27,CUST-09968,Bank Transfer,Completed,131
ORD-024844,2025-12-28,CUST-01796,ShopeePay,Completed,114
ORD-019277,2025-08-29,CUST-11440,Credit Card,Cancelled,112
ORD-014452,2025-04-17,CUST-05143,GCash,Completed,153
ORD-022923,2025-11-22,CUST-04610,Credit Card,Completed,54
ORD-007645,2024-10-03,CUST-08720,COD,Cancelled,118
ORD-021264,2025-10-13,CUST-02897,Credit Card,Completed,79
ORD-008877,2024-11-11,CUST-09660,Credit Card,Completed,83
ORD-008724,2024-11-06,CUST-03551,GCash,Completed,68
ORD-024876,2025-12-29,CUST-05891,Credit Card,Completed,115
ORD-004571,2024-06-22,CUST-10703,COD,Completed,113
ORD-022957,2025-11-23,CUST-08847,Credit Card,Completed,72
ORD-014677,2025-04-24,CUST-01939,Bank Transfer,Completed,84
ORD-022636,2025-11-15,CUST-06481,Credit Card,Completed,78
ORD-008183,2024-10-19,CUST-05467,COD,Completed,102
ORD-008780,2024-11-08,CUST-04252,GCash,Completed,58
ORD-005970,2024-08-10,CUST-06769,Maya,Completed,163
ORD-006713,2024-09-04,CUST-09000,GCash,Completed,109
ORD-009273,2024-11-21,CUST-04212,COD,Completed,134
ORD-009322,2024-11-22,CUST-07214,GCash,Completed,64
ORD-010809,2024-12-28,CUST-09708,COD,Completed,58
ORD-022676,2025-11-15,CUST-00894,COD,Completed,141
ORD-023446,2025-12-04,CUST-11352,COD,Completed,134
ORD-007559,2024-09-30,CUST-09990,ShopeePay,Completed,81
ORD-010883,2024-12-30,CUST-06651,COD,Completed,56
ORD-001410,2024-02-25,CUST-01301,ShopeePay,Completed,135
ORD-024266,2025-12-17,CUST-11111,COD,Returned,136
ORD-000662,2024-01-27,CUST-00937,GCash,Completed,51
ORD-020500,2025-09-26,CUST-05188,COD,Completed,110
ORD-003961,2024-05-30,CUST-11283,COD,Completed,69
ORD-019875,2025-09-10,CUST-09020,GCash,Completed,100
ORD-018239,2025-07-31,CUST-05875,GCash,Completed,114
ORD-017068,2025-06-30,CUST-04306,COD,Completed,106
ORD-013972,2025-04-01,CUST-03771,COD,Cancelled,77
ORD-019856,2025-09-09,CUST-10978,Bank Transfer,Completed,61
ORD-014956,2025-05-01,CUST-00821,COD,Cancelled,126
ORD-019792,2025-09-09,CUST-00608,GCash,Completed,106
ORD-017961,2025-07-25,CUST-07416,COD,Returned,127
ORD-011897,2025-01-31,CUST-08562,Maya,Completed,115
ORD-020409,2025-09-23,CUST-05795,GCash,Completed,107
ORD-013742,2025-03-26,CUST-04827,GCash,Completed,68
ORD-021624,2025-10-22,CUST-05769,COD,Cancelled,69
ORD-008027,2024-10-14,CUST-00094,COD,Completed,84
ORD-018828,2025-08-16,CUST-00479,GCash,Completed,179
ORD-002455,2024-04-05,CUST-07118,COD,Completed,129
ORD-012214,2025-02-09,CUST-03639,Maya,Completed,103
ORD-024929,2025-12-30,CUST-05469,GCash,Completed,134
ORD-003784,2024-05-24,CUST-11443,GCash,Completed,110
ORD-024051,2025-12-13,CUST-11939,COD,Completed,74
ORD-007920,2024-10-11,CUST-02238,Bank Transfer,Completed,143
ORD-021005,2025-10-08,CUST-05497,GCash,Completed,60
ORD-018460,2025-08-06,CUST-10445,COD,Completed,105
ORD-012111,2025-02-06,CUST-04607,GCash,Completed,133
ORD-008633,2024-11-03,CUST-02275,GCash,Completed,143
ORD-011014,2025-01-03,CUST-11318,COD,Completed,72
ORD-015924,2025-05-28,CUST-00263,Maya,Completed,114
ORD-018211,2025-07-31,CUST-08145,ShopeePay,Completed,177
ORD-005304,2024-07-20,CUST-06029,COD,Completed,116
ORD-023352,2025-12-02,CUST-04271,COD,Completed,51
ORD-017497,2025-07-12,CUST-01793,Credit Card,Completed,93
ORD-010560,2024-12-22,CUST-04095,COD,Cancelled,63
ORD-000203,2024-01-09,CUST-02497,COD,Completed,92
ORD-013127,2025-03-08,CUST-06826,Credit Card,Completed,98
ORD-011844,2025-01-30,CUST-03619,Credit Card,Completed,55
ORD-017733,2025-07-18,CUST-08957,Credit Card,Completed,57
ORD-011956,2025-02-02,CUST-08900,GCash,Cancelled,133
ORD-023070,2025-11-25,CUST-01665,GCash,Completed,75
ORD-016067,2025-06-01,CUST-05512,COD,Cancelled,96
ORD-022578,2025-11-13,CUST-03290,GCash,Completed,136
ORD-003991,2024-05-30,CUST-00935,Bank Transfer,Completed,56
ORD-004547,2024-06-21,CUST-05525,COD,Completed,117
ORD-015992,2025-05-30,CUST-02123,COD,Completed,118
ORD-023735,2025-12-10,CUST-09531,COD,Completed,151
ORD-024036,2025-12-13,CUST-04538,COD,Cancelled,86
ORD-018955,2025-08-20,CUST-06615,ShopeePay,Completed,72
ORD-001919,2024-03-16,CUST-08224,Maya,Completed,136
ORD-013393,2025-03-15,CUST-07380,COD,Completed,130
ORD-015072,2025-05-04,CUST-03352,COD,Returned,108
ORD-004636,2024-06-24,CUST-02738,COD,Completed,53
ORD-007932,2024-10-11,CUST-06545,COD,Returned,117
ORD-023090,2025-11-26,CUST-00317,ShopeePay,Completed,66
ORD-007597,2024-10-01,CUST-03554,GCash,Completed,56
ORD-009996,2024-12-12,CUST-04678,GCash,Completed,126
ORD-014281,2025-04-12,CUST-00260,Maya,Completed,166
ORD-006346,2024-08-23,CUST-09627,COD,Completed,81
ORD-022836,2025-11-19,CUST-05192,Credit Card,Completed,60
ORD-022452,2025-11-11,CUST-01421,ShopeePay,Completed,78
ORD-024645,2025-12-25,CUST-05107,COD,Cancelled,102
ORD-002804,2024-04-18,CUST-03584,GCash,Completed,146
ORD-016070,2025-06-01,CUST-11013,GCash,Completed,58
ORD-000689,2024-01-28,CUST-02887,COD,Cancelled,52
ORD-006851,2024-09-09,CUST-03284,Credit Card,Completed,57
ORD-009434,2024-11-27,CUST-10478,Credit Card,Completed,56
ORD-023624,2025-12-07,CUST-03637,Unknown,Completed,49
ORD-016036,2025-05-31,CUST-01519,ShopeePay,Completed,73
ORD-019604,2025-09-06,CUST-06598,ShopeePay,Completed,116
ORD-018793,2025-08-15,CUST-06227,GCash,Completed,76
ORD-002423,2024-04-04,CUST-05861,GCash,Completed,135
ORD-008638,2024-11-04,CUST-05315,COD,Cancelled,126
ORD-010552,2024-12-22,CUST-00342,COD,Cancelled,115
ORD-017083,2025-06-30,CUST-08208,Credit Card,Returned,133
ORD-018484,2025-08-07,CUST-09682,ShopeePay,Completed,107
ORD-001505,2024-03-01,CUST-09994,COD,Completed,60
ORD-019284,2025-08-29,CUST-01646,Bank Transfer,Completed,120
ORD-016241,2025-06-07,CUST-07777,COD,Completed,122
ORD-022614,2025-11-14,CUST-06100,COD,Completed,50
ORD-007445,2024-09-27,CUST-11939,GCash,Completed,66
ORD-022467,2025-11-11,CUST-05070,Maya,Completed,58
ORD-018036,2025-07-26,CUST-05433,GCash,Completed,166
ORD-009835,2024-12-08,CUST-09023,Credit Card,Completed,52
ORD-011761,2025-01-27,CUST-08317,GCash,Completed,149
ORD-008016,2024-10-13,CUST-00744,COD,Cancelled,55
ORD-000991,2024-02-08,CUST-07751,ShopeePay,Completed,141
ORD-007278,2024-09-21,CUST-01781,COD,Completed,104
ORD-009765,2024-12-06,CUST-01972,GCash,Completed,66
ORD-000519,2024-01-21,CUST-10479,COD,Completed,100
ORD-005476,2024-07-25,CUST-04641,ShopeePay,Completed,49
ORD-023683,2025-12-08,CUST-09497,Credit Card,Completed,145
ORD-003857,2024-05-26,CUST-06241,Credit Card,Completed,102
ORD-020008,2025-09-13,CUST-11031,GCash,Completed,73
ORD-013658,2025-03-23,CUST-03548,COD,Completed,166
ORD-007620,2024-10-02,CUST-00524,COD,Cancelled,166
ORD-000980,2024-02-07,CUST-02084,GCash,Completed,91
ORD-014619,2025-04-22,CUST-08521,GCash,Completed,109
ORD-001131,2024-02-13,CUST-06487,GCash,Completed,147
ORD-001614,2024-03-05,CUST-03578,GCash,Completed,62
ORD-003146,2024-04-30,CUST-02938,COD,Completed,101
ORD-017430,2025-07-10,CUST-10734,GCash,Completed,148
ORD-006601,2024-08-31,CUST-03106,COD,Completed,74
ORD-005440,2024-07-24,CUST-08954,GCash,Completed,96
ORD-005981,2024-08-10,CUST-03200,GCash,Completed,169
ORD-024291,2025-12-17,CUST-02958,COD,Completed,76
ORD-023412,2025-12-03,CUST-07573,GCash,Completed,49
ORD-015927,2025-05-28,CUST-10350,GCash,Completed,84
ORD-008189,2024-10-19,CUST-07696,COD,Completed,59
ORD-021480,2025-10-18,CUST-10807,ShopeePay,Completed,114
ORD-024763,2025-12-27,CUST-09146,Maya,Completed,105
ORD-009926,2024-12-10,CUST-09558,Maya,Completed,73
ORD-021262,2025-10-13,CUST-04920,ShopeePay,Completed,107
ORD-022495,2025-11-11,CUST-06174,Credit Card,Cancelled,79
ORD-004321,2024-06-12,CUST-11155,Bank Transfer,Completed,105
ORD-002987,2024-04-24,CUST-02895,GCash,Completed,116
ORD-013068,2025-03-06,CUST-07566,Unknown,Completed,78
ORD-005490,2024-07-26,CUST-07849,GCash,Cancelled,136
ORD-016136,2025-06-04,CUST-07512,GCash,Completed,107
ORD-016605,2025-06-17,CUST-05243,Credit Card,Completed,70
ORD-000719,2024-01-29,CUST-06216,Credit Card,Completed,118
ORD-005441,2024-07-24,CUST-00007,COD,Completed,83
ORD-001788,2024-03-11,CUST-11572,Maya,Completed,109
ORD-021279,2025-10-13,CUST-04309,COD,Completed,134
ORD-009068,2024-11-14,CUST-05995,Credit Card,Completed,128
ORD-009715,2024-12-05,CUST-05856,COD,Cancelled,69
ORD-013296,2025-03-13,CUST-08915,Credit Card,Completed,118
ORD-002174,2024-03-25,CUST-11313,GCash,Completed,65
ORD-006660,2024-09-01,CUST-09415,COD,Completed,112
ORD-021841,2025-10-28,CUST-02529,GCash,Completed,85
ORD-019679,2025-09-07,CUST-06668,Credit Card,Completed,83
ORD-004560,2024-06-21,CUST-03774,Credit Card,Completed,120
ORD-004453,2024-06-17,CUST-05855,GCash,Completed,100
ORD-021428,2025-10-17,CUST-11789,ShopeePay,Completed,140
ORD-024781,2025-12-27,CUST-05428,COD,Completed,154
ORD-001173,2024-02-15,CUST-03358,COD,Completed,115
ORD-021584,2025-10-21,CUST-07406,COD,Completed,64
ORD-021807,2025-10-27,CUST-07230,Maya,Completed,68
ORD-017633,2025-07-15,CUST-10783,Maya,Completed,112
ORD-007958,2024-10-12,CUST-10796,COD,Completed,96
ORD-007734,2024-10-06,CUST-06058,Maya,Completed,99
ORD-004102,2024-06-03,CUST-02016,Credit Card,Completed,137
ORD-012058,2025-02-05,CUST-09533,Maya,Completed,104
ORD-018715,2025-08-14,CUST-04269,Credit Card,Completed,70
ORD-022222,2025-11-07,CUST-08236,COD,Completed,115
ORD-013453,2025-03-16,CUST-11024,GCash,Completed,54
ORD-004279,2024-06-10,CUST-09351,COD,Completed,51
ORD-015047,2025-05-04,CUST-00268,Bank Transfer,Completed,92
ORD-008575,2024-11-02,CUST-07373,COD,Completed,116
ORD-024057,2025-12-13,CUST-01821,Unknown,Completed,52
ORD-019770,2025-09-09,CUST-03453,Credit Card,Completed,135
ORD-013347,2025-03-14,CUST-06608,COD,Completed,167
ORD-022419,2025-11-11,CUST-03867,COD,Completed,53
ORD-002285,2024-03-29,CUST-08053,COD,Completed,74
ORD-012367,2025-02-14,CUST-00667,GCash,Completed,58
ORD-006903,2024-09-09,CUST-04348,GCash,Completed,113
ORD-000590,2024-01-24,CUST-00034,COD,Cancelled,123
ORD-019862,2025-09-09,CUST-10830,COD,Cancelled,81
ORD-013730,2025-03-25,CUST-08860,GCash,Cancelled,132
ORD-006074,2024-08-14,CUST-00678,Credit Card,Cancelled,55
ORD-009665,2024-12-04,CUST-06770,GCash,Completed,74
ORD-009433,2024-11-27,CUST-00923,GCash,Completed,103
ORD-003402,2024-05-09,CUST-00444,COD,Completed,119
ORD-005698,2024-08-02,CUST-04333,Unknown,Completed,99
ORD-018024,2025-07-26,CUST-11084,GCash,Completed,149
ORD-009580,2024-12-01,CUST-06299,GCash,Completed,79
ORD-007231,2024-09-19,CUST-02616,ShopeePay,Completed,133
ORD-011449,2025-01-17,CUST-04497,COD,Completed,58
ORD-001062,2024-02-11,CUST-11755,COD,Completed,94
ORD-020774,2025-10-03,CUST-08116,Bank Transfer,Completed,83
ORD-007696,2024-10-05,CUST-11627,GCash,Completed,128
ORD-021168,2025-10-10,CUST-02118,GCash,Completed,63
ORD-000815,2024-02-01,CUST-08218,ShopeePay,Completed,103
ORD-001789,2024-03-11,CUST-10754,COD,Cancelled,130
ORD-009850,2024-12-08,CUST-10357,GCash,Completed,57
ORD-009584,2024-12-01,CUST-11703,GCash,Completed,51
ORD-019459,2025-09-01,CUST-10324,GCash,Completed,160
ORD-010118,2024-12-12,CUST-00565,ShopeePay,Completed,77
ORD-020958,2025-10-07,CUST-04892,GCash,Returned,79
ORD-000035,2024-01-02,CUST-10410,COD,Completed,121
ORD-006830,2024-09-08,CUST-04677,COD,Completed,119
ORD-011978,2025-02-02,CUST-10479,Credit Card,Completed,104
ORD-003492,2024-05-12,CUST-00323,Maya,Cancelled,63
ORD-005551,2024-07-28,CUST-01607,ShopeePay,Completed,139
ORD-005387,2024-07-22,CUST-09189,GCash,Cancelled,153
ORD-021970,2025-10-31,CUST-01119,GCash,Returned,115
ORD-024713,2025-12-26,CUST-00744,Credit Card,Completed,72
ORD-007860,2024-10-10,CUST-06628,GCash,Completed,62
ORD-018475,2025-08-06,CUST-04976,Bank Transfer,Completed,83
ORD-003580,2024-05-15,CUST-03135,Credit Card,Completed,55
ORD-001421,2024-02-25,CUST-11482,GCash,Completed,59
ORD-002473,2024-04-06,CUST-05939,COD,Completed,80
ORD-019009,2025-08-21,CUST-08104,COD,Completed,70
ORD-014217,2025-04-10,CUST-00678,GCash,Completed,71
ORD-011717,2025-01-26,CUST-00865,COD,Completed,128
ORD-007101,2024-09-15,CUST-11775,Maya,Completed,92
ORD-006936,2024-09-09,CUST-07194,Bank Transfer,Completed,59
ORD-018821,2025-08-16,CUST-10206,GCash,Completed,52
ORD-012697,2025-02-23,CUST-02648,COD,Completed,52
ORD-008224,2024-10-20,CUST-11533,GCash,Completed,145
ORD-016649,2025-06-18,CUST-06566,GCash,Completed,146
ORD-012134,2025-02-07,CUST-06077,GCash,Cancelled,51
ORD-006122,2024-08-15,CUST-04842,GCash,Completed,79
ORD-016998,2025-06-28,CUST-01118,Maya,Completed,74
ORD-013932,2025-03-31,CUST-06824,Bank Transfer,Completed,142
ORD-011478,2025-01-18,CUST-02516,GCash,Cancelled,141
ORD-018591,2025-08-10,CUST-07749,COD,Completed,86
ORD-013586,2025-03-21,CUST-08807,GCash,Completed,146
ORD-010538,2024-12-21,CUST-01542,COD,Completed,129
ORD-005390,2024-07-22,CUST-07895,GCash,Completed,131
ORD-015618,2025-05-20,CUST-02706,COD,Cancelled,118
ORD-004494,2024-06-19,CUST-05703,Credit Card,Completed,118
ORD-002214,2024-03-27,CUST-08256,GCash,Completed,64
ORD-008631,2024-11-03,CUST-03953,GCash,Completed,118
ORD-023047,2025-11-25,CUST-05997,ShopeePay,Cancelled,60
ORD-009180,2024-11-17,CUST-00972,COD,Completed,62
ORD-001031,2024-02-09,CUST-05597,COD,Cancelled,106
ORD-018195,2025-07-30,CUST-09071,COD,Returned,64
ORD-020398,2025-09-23,CUST-01633,GCash,Completed,52
ORD-010019,2024-12-12,CUST-03359,GCash,Completed,136
ORD-022673,2025-11-15,CUST-03179,COD,Completed,78
ORD-002523,2024-04-08,CUST-06713,COD,Completed,129
ORD-004361,2024-06-13,CUST-11620,COD,Completed,73
ORD-006227,2024-08-18,CUST-10191,ShopeePay,Completed,131
ORD-014855,2025-04-29,CUST-02416,COD,Completed,70
ORD-002555,2024-04-09,CUST-02887,GCash,Completed,70
ORD-006261,2024-08-20,CUST-02685,GCash,Cancelled,99
ORD-011742,2025-01-27,CUST-06770,ShopeePay,Cancelled,76
ORD-016846,2025-06-24,CUST-05395,GCash,Completed,113
ORD-018607,2025-08-10,CUST-10986,COD,Completed,96
ORD-003918,2024-05-28,CUST-01810,Maya,Completed,109
ORD-016492,2025-06-14,CUST-05826,Unknown,Completed,69
ORD-000110,2024-01-05,CUST-03284,GCash,Completed,60
ORD-003121,2024-04-29,CUST-11201,COD,Returned,117
ORD-007899,2024-10-10,CUST-02100,Maya,Completed,52
ORD-018920,2025-08-18,CUST-00462,GCash,Completed,72
ORD-001071,2024-02-11,CUST-03158,GCash,Completed,84
ORD-024531,2025-12-22,CUST-07151,Credit Card,Completed,97
ORD-015075,2025-05-04,CUST-08897,Credit Card,Cancelled,146
ORD-023530,2025-12-06,CUST-07146,GCash,Completed,64
ORD-022332,2025-11-09,CUST-00827,Bank Transfer,Cancelled,161
ORD-017724,2025-07-18,CUST-11001,GCash,Completed,60
ORD-016411,2025-06-12,CUST-05414,ShopeePay,Completed,104
ORD-015793,2025-05-25,CUST-00465,GCash,Cancelled,66
ORD-009723,2024-12-05,CUST-06731,COD,Completed,53
ORD-002021,2024-03-19,CUST-07638,GCash,Cancelled,68
ORD-019538,2025-09-04,CUST-08202,COD,Completed,107
ORD-020725,2025-10-01,CUST-01483,Maya,Completed,70
ORD-003477,2024-05-12,CUST-11821,ShopeePay,Completed,108
ORD-007247,2024-09-20,CUST-07122,Unknown,Completed,117
ORD-006678,2024-09-02,CUST-06182,GCash,Completed,120
ORD-003104,2024-04-28,CUST-02329,COD,Completed,97
ORD-000209,2024-01-09,CUST-06262,Credit Card,Completed,71
ORD-000457,2024-01-18,CUST-07122,Maya,Completed,114
ORD-024134,2025-12-14,CUST-04685,GCash,Completed,113
ORD-002731,2024-04-15,CUST-03359,Credit Card,Completed,127
ORD-019996,2025-09-12,CUST-01772,COD,Completed,62
ORD-012391,2025-02-14,CUST-04989,COD,Completed,92
ORD-001406,2024-02-25,CUST-06414,Maya,Completed,54
ORD-010443,2024-12-19,CUST-02243,COD,Cancelled,117
ORD-009065,2024-11-14,CUST-09346,COD,Completed,56
ORD-006029,2024-08-12,CUST-09263,COD,Cancelled,97
ORD-004153,2024-06-05,CUST-00054,Credit Card,Completed,162
ORD-001338,2024-02-22,CUST-10696,GCash,Completed,94
ORD-002577,2024-04-10,CUST-00416,GCash,Completed,164
ORD-012221,2025-02-09,CUST-08039,Credit Card,Completed,112
ORD-011563,2025-01-21,CUST-08091,GCash,Completed,89
ORD-001748,2024-03-10,CUST-06331,COD,Cancelled,91
ORD-005788,2024-08-04,CUST-11652,GCash,Completed,121
ORD-020642,2025-09-30,CUST-03141,ShopeePay,Completed,154
ORD-016324,2025-06-09,CUST-11043,COD,Completed,56
ORD-000999,2024-02-08,CUST-02003,GCash,Completed,62
ORD-003699,2024-05-20,CUST-05979,Bank Transfer,Cancelled,127
ORD-014122,2025-04-06,CUST-04284,COD,Cancelled,55
ORD-013426,2025-03-16,CUST-10357,Maya,Completed,78
ORD-006478,2024-08-28,CUST-06018,COD,Completed,82
ORD-006362,2024-08-23,CUST-08587,ShopeePay,Completed,61
ORD-002165,2024-03-24,CUST-01916,Unknown,Completed,129
ORD-021145,2025-10-10,CUST-11975,COD,Completed,114
ORD-011085,2025-01-05,CUST-05843,GCash,Completed,88
ORD-004308,2024-06-11,CUST-05756,COD,Returned,127
ORD-021319,2025-10-14,CUST-01588,COD,Cancelled,110
ORD-019186,2025-08-27,CUST-11677,COD,Completed,128
ORD-017706,2025-07-18,CUST-06018,Maya,Completed,98
ORD-000564,2024-01-23,CUST-04356,Credit Card,Completed,52
ORD-006504,2024-08-28,CUST-09313,COD,Completed,90
ORD-007613,2024-10-02,CUST-00137,COD,Completed,140
ORD-018173,2025-07-30,CUST-04434,COD,Completed,51
ORD-008585,2024-11-02,CUST-04908,Credit Card,Completed,59
ORD-023682,2025-12-08,CUST-10207,COD,Completed,67
ORD-004671,2024-06-26,CUST-10140,COD,Completed,78
ORD-018339,2025-08-03,CUST-10905,GCash,Completed,120
ORD-013314,2025-03-14,CUST-06785,Credit Card,Completed,131
ORD-007040,2024-09-13,CUST-07192,Maya,Completed,55
ORD-011169,2025-01-08,CUST-08920,COD,Cancelled,112
ORD-005915,2024-08-09,CUST-07749,ShopeePay,Completed,109
ORD-006052,2024-08-13,CUST-06454,GCash,Completed,88
ORD-013689,2025-03-24,CUST-06198,COD,Completed,74
ORD-011097,2025-01-06,CUST-06246,COD,Completed,149
ORD-014963,2025-05-02,CUST-00429,Credit Card,Completed,64
ORD-015403,2025-05-14,CUST-01869,ShopeePay,Completed,74
ORD-006576,2024-08-30,CUST-00669,Bank Transfer,Returned,65
ORD-000317,2024-01-13,CUST-11035,Credit Card,Completed,55
ORD-001824,2024-03-13,CUST-05093,COD,Cancelled,63
ORD-000372,2024-01-15,CUST-05651,Credit Card,Completed,114
ORD-013579,2025-03-21,CUST-08796,Credit Card,Cancelled,76
ORD-017298,2025-07-06,CUST-01914,Maya,Completed,110
ORD-012740,2025-02-25,CUST-05468,GCash,Completed,98
ORD-003250,2024-05-03,CUST-01854,COD,Completed,84
ORD-016823,2025-06-23,CUST-03639,COD,Cancelled,88
ORD-013235,2025-03-11,CUST-08540,COD,Completed,134
ORD-012805,2025-02-27,CUST-01519,GCash,Completed,75
ORD-011029,2025-01-04,CUST-11128,GCash,Completed,63
ORD-010049,2024-12-12,CUST-08715,Credit Card,Completed,71
ORD-019260,2025-08-29,CUST-06721,Credit Card,Returned,50
ORD-022766,2025-11-17,CUST-10656,ShopeePay,Completed,50
ORD-009489,2024-11-28,CUST-06556,Unknown,Completed,114
ORD-016162,2025-06-05,CUST-08556,COD,Returned,138
ORD-008775,2024-11-08,CUST-04683,COD,Completed,84
ORD-000312,2024-01-13,CUST-03348,Maya,Completed,95
ORD-021966,2025-10-31,CUST-09043,GCash,Completed,72
ORD-017196,2025-07-03,CUST-00150,GCash,Completed,107
ORD-009657,2024-12-03,CUST-02899,GCash,Completed,69
ORD-002870,2024-04-20,CUST-10017,Credit Card,Completed,83
ORD-005139,2024-07-13,CUST-10761,GCash,Cancelled,92
ORD-023665,2025-12-08,CUST-11735,GCash,Completed,145
ORD-011515,2025-01-19,CUST-06347,COD,Cancelled,74
ORD-003707,2024-05-21,CUST-09373,COD,Returned,138
ORD-014729,2025-04-26,CUST-11802,Credit Card,Completed,128
ORD-011336,2025-01-13,CUST-11722,Maya,Cancelled,59
ORD-019995,2025-09-12,CUST-05263,Credit Card,Completed,97
ORD-003922,2024-05-29,CUST-01357,Maya,Cancelled,85
ORD-009202,2024-11-18,CUST-04949,GCash,Completed,108
ORD-001458,2024-02-28,CUST-04723,GCash,Returned,54
ORD-017760,2025-07-19,CUST-02685,GCash,Completed,105
ORD-007966,2024-10-12,CUST-00260,COD,Completed,128
ORD-003763,2024-05-23,CUST-09811,GCash,Completed,124
ORD-007150,2024-09-16,CUST-04928,COD,Completed,76
ORD-015149,2025-05-07,CUST-02516,GCash,Completed,158
ORD-001604,2024-03-04,CUST-01289,COD,Completed,103
ORD-015498,2025-05-17,CUST-00684,ShopeePay,Cancelled,49
ORD-018658,2025-08-12,CUST-05862,GCash,Completed,118
